"Car-Vup","https://www.kultboy.com/testbericht-uebersicht/971/",82,,,82,58,,,,,,,,,,63,74.00,74.00
"Murder!","https://www.kultboy.com/testbericht-uebersicht/1059/",82,,,82,41,,,,,,,,,36,,60.25,60.25
"Bill's Tomato Game","https://www.kultboy.com/testbericht-uebersicht/1060/",74,,,82,,,,,,,,,,74,,76.67,76.67
"Manchester United Europe","https://www.kultboy.com/testbericht-uebersicht/2231/",80,,,82,58,,,,,,80,,,,75,75.00,75.00
"Loom","https://www.kultboy.com/testbericht-uebersicht/218/",82,,,82,50,,,,,,,,,54,77,67.00,67.00
"Holiday Maker","https://www.kultboy.com/testbericht-uebersicht/1714/",82,,,82,75,,,,,,,,,,66,79.67,79.67
"Logo","https://www.kultboy.com/testbericht-uebersicht/3319/",82,,,82,83,,,,,,,,,,,82.33,82.33
"The Killing Cloud","https://www.kultboy.com/testbericht-uebersicht/3947/",68,,,82,33,,,,,,68,,,,,62.75,62.75
"The Persian Gulf Inferno","https://www.kultboy.com/testbericht-uebersicht/153/",82,,,82,16,,,,,,,,,13,68,48.25,48.25
"Antares: Der Griff nach den Sternen","https://www.kultboy.com/testbericht-uebersicht/6263/",77,,,77,,,,,,,,,,47,,67.00,67.00
"ATR: All Terrain Racing","https://www.kultboy.com/testbericht-uebersicht/830/",66,,66,68,,,,,,,,,,,87,66.67,66.67
"The Bard's Tale: Construction Set","https://www.kultboy.com/testbericht-uebersicht/6575/",82,,,82,,,,,,,,,,,,82.00,
"Sensible World Of Soccer: European Championship Edition","https://www.kultboy.com/testbericht-uebersicht/8553/",82,,,82,,,,,,,,,,,,82.00,
"Street Rod","https://www.kultboy.com/testbericht-uebersicht/434/",82,,,82,58,,,,,,,,,,84,74.00,74.00
"Wild West World","https://www.kultboy.com/testbericht-uebersicht/147/",79,,,82,75,,,,,,79,,,59,,74.80,74.80
"Spy vs Spy","https://www.kultboy.com/testbericht-uebersicht/1760/",82,,,82,,,,,,,,,,,84,82.00,
"Spy vs Spy III: Arctic Antics","https://www.kultboy.com/testbericht-uebersicht/1761/",69,,,82,58,69,,,,,,,,,58,69.50,69.50
"Hill Street Blues","https://www.kultboy.com/testbericht-uebersicht/378/",82,,,82,50,,,,,,,,,29,,60.75,60.75
"Jimmy White's 'Whirlwind' Snooker","https://www.kultboy.com/testbericht-uebersicht/4144/",73,,,82,,,,,,,,,73,80,,77.00,77.00
"Big Business","https://www.kultboy.com/testbericht-uebersicht/4174/",82,,,82,83,,,,,,,,,,,82.33,82.33
"John Madden American Football","https://www.kultboy.com/testbericht-uebersicht/5731/",81,,,82,83,,,,,,,,,81,,81.75,81.75
"Kirby's Dream Land 2","https://www.kultboy.com/testbericht-uebersicht/2150/",76,,,,,,,,76,,,,,,85,76.00,
"Asterix","https://www.kultboy.com/testbericht-uebersicht/3085/",82,,,,,,,,,,,,,,81,82.00,
"Batman: Return of the Joker","https://www.kultboy.com/testbericht-uebersicht/3401/",72,,,,33,,,,,,,,73,72,,62.50,62.50
"Castle of Illusion: Starring Mickey Mouse","https://www.kultboy.com/testbericht-uebersicht/1660/",78,,,,83,,,,,,,,,78,88,79.67,79.67
"Art of Fighting 3: The Path of The Warrior","https://www.kultboy.com/testbericht-uebersicht/3951/",82,,,,,,,,,,,,,,,82.00,
"Batman: The Animated Series","https://www.kultboy.com/testbericht-uebersicht/4671/",82,,,,75,,,,,,,,,,,78.50,
"Castlevania: Symphony of the Night","https://www.kultboy.com/testbericht-uebersicht/4762/",79,,,,,,,,79,,,,,,93,79.00,
"World Class Leader Board","https://www.kultboy.com/testbericht-uebersicht/4480/",68,,,,,,,,,,,,,68,87,68.00,
"Metal Slug 2","https://www.kultboy.com/testbericht-uebersicht/5745/",82,,,,,,,,,,,,,,90,82.00,
"Jackie Chan's Action Kung Fu","https://www.kultboy.com/testbericht-uebersicht/2582/",81,,,,83,,,,,,,,,81,77,81.67,81.67
"Neutopia II","https://www.kultboy.com/testbericht-uebersicht/5667/",82,,,,,,,,,,,,,,,82.00,
"Parasol Stars: The Story of Rainbow Islands 2","https://www.kultboy.com/testbericht-uebersicht/653/",73,,,80,83,,,,,,,,60,73,78,73.80,73.80
"FIFA Soccer 96 (16-Bit)","https://www.kultboy.com/testbericht-uebersicht/6362/",77,,,,,,77,,,,,,,,,77.00,
"Virtua Fighter Remix","https://www.kultboy.com/testbericht-uebersicht/2755/",76,,,,,,,,,,,80,,76,77,77.33,77.33
"Jikkyou Oshaberi Parodius: Forever With Me","https://www.kultboy.com/testbericht-uebersicht/6624/",82,,,,,,,,,,,,,,,82.00,
"Pac-Man World","https://www.kultboy.com/testbericht-uebersicht/7218/",82,,,,,,,,,,,,,,,82.00,
"Legend of Kartia","https://www.kultboy.com/testbericht-uebersicht/7224/",82,,,,,,,,,,,,,,,82.00,
"Worms Armageddon","https://www.kultboy.com/testbericht-uebersicht/7337/",75,,,,,,,,,,,,,75,,75.00,
"Sega Bass Fishing","https://www.kultboy.com/testbericht-uebersicht/7651/",82,,,,,,,,,,,,,,,82.00,
"Metal Slug X","https://www.kultboy.com/testbericht-uebersicht/7775/",82,,,,,,,,,,,,,,,82.00,
"Charlie Blasts Territory","https://www.kultboy.com/testbericht-uebersicht/7788/",82,,,,,,,,,,,,,,,82.00,
"Dynamite Headdy","https://www.kultboy.com/testbericht-uebersicht/8128/",78,,,,,,,,,,,,,,,78.00,
"Pac-Attack","https://www.kultboy.com/testbericht-uebersicht/8645/",82,,,,,,64,,,,,,,,,73.00,
"World of Illusion: Starring Mickey Mouse and Donald Duck","https://www.kultboy.com/testbericht-uebersicht/1671/",80,,,,91,,,,,,,,,80,88,83.67,83.67
"Super Tetris 3","https://www.kultboy.com/testbericht-uebersicht/8923/",82,,,,,,,,,,,,,,,82.00,
"Crash Bandicoot","https://www.kultboy.com/testbericht-uebersicht/9043/",82,,,,,,,,,,,,,,,82.00,
"Disney's Aladdin (SNES)","https://www.kultboy.com/testbericht-uebersicht/4211/",80,,,,91,,,,,,,,,80,74,83.67,83.67
"Intelligent Qube","https://www.kultboy.com/testbericht-uebersicht/9058/",82,,,,,,,,,,,,,,,82.00,
"Syphon Filter","https://www.kultboy.com/testbericht-uebersicht/9062/",82,,,,,,,,,,,,,,,82.00,
"Metal Marines","https://www.kultboy.com/testbericht-uebersicht/2586/",68,,,,,,,,72,,46,68,,70,,64.80,64.80
"NFL Quarterback Club 96","https://www.kultboy.com/testbericht-uebersicht/7447/",74,,,,,,,,74,,,,,,,74.00,
"Brain Lord","https://www.kultboy.com/testbericht-uebersicht/9373/",82,,,,,,,,,,,,,,,82.00,
"WCW/NWO Revenge","https://www.kultboy.com/testbericht-uebersicht/9536/",82,,,,,,,,,,,,,,,82.00,
"Metal Gear Solid: Special Missions","https://www.kultboy.com/testbericht-uebersicht/9701/",82,,,,,,,,,,,,,,,82.00,
"Chase the Express","https://www.kultboy.com/testbericht-uebersicht/9727/",82,,,,,,,,,,,,,,,82.00,
"NBA Jam Extreme","https://www.kultboy.com/testbericht-uebersicht/8439/",82,,,,,,,,,,,60,,,,71.00,
"Hardcore 4x4","https://www.kultboy.com/testbericht-uebersicht/8280/",78,,,,,,,,78,,,40,,,,65.33,65.33
"Tom Clancy's Rainbow Six (DC)","https://www.kultboy.com/testbericht-uebersicht/9991/",82,,,,,,,,,,,,,,,82.00,
"Incubation Mission Pack","https://www.kultboy.com/testbericht-uebersicht/3792/",82,,,,,,,,,,,82,,,,82.00,
"NOX","https://www.kultboy.com/testbericht-uebersicht/4832/",82,,,,,,,,,,,82,,,,82.00,
"The Incredible Machine 2","https://www.kultboy.com/testbericht-uebersicht/6183/",73,,,,,,,,,,73,82,,,,76.00,76.00
"Transport Tycoon: World Editor","https://www.kultboy.com/testbericht-uebersicht/4220/",82,,,,,,,,,82,,82,,,,82.00,82.00
"Heroes of Might and Magic III: The Shadow of Death","https://www.kultboy.com/testbericht-uebersicht/7877/",82,,,,,,,,,,,82,,,,82.00,
"The even more! Incredible Machine","https://www.kultboy.com/testbericht-uebersicht/8155/",82,,,,,,,,,,,82,,,,82.00,
"The Chessmaster 4000 Turbo","https://www.kultboy.com/testbericht-uebersicht/8187/",77,,,,,,,,,,77,82,,,,78.67,78.67
"Action Soccer","https://www.kultboy.com/testbericht-uebersicht/332/",78,,,,,,,,,,78,82,,78,,79.00,79.00
"Star Wars - Rebel Assault II: The Hidden Empire","https://www.kultboy.com/testbericht-uebersicht/445/",73,,,,,,,,,,,82,,73,75,76.00,76.00
"Jack Nicklaus 5","https://www.kultboy.com/testbericht-uebersicht/8669/",82,,,,,,,,,,,82,,,,82.00,
"Star Trek: Deep Space Nine - The Fallen","https://www.kultboy.com/testbericht-uebersicht/8913/",82,,,,,,,,,,,82,,,,82.00,
"Quest for Glory III: Wages of War","https://www.kultboy.com/testbericht-uebersicht/729/",72,,,,75,,,,,,82,,80,72,,76.20,76.20
"Die Höhlenwelt-Saga: Der leuchtende Kristall","https://www.kultboy.com/testbericht-uebersicht/1623/",69,,,,91,,,,,,82,62,,69,,74.60,74.60
"Police Quest 3: The Kindred","https://www.kultboy.com/testbericht-uebersicht/177/",64,,,64,83,,,,,,82,,80,48,,70.17,70.17
"Der Industriegigant","https://www.kultboy.com/testbericht-uebersicht/4703/",82,,,,,,,,,,82,60,,,87,74.67,74.67
"Baphomets Fluch II: Die Spiegel der Finsternis","https://www.kultboy.com/testbericht-uebersicht/3738/",82,,,,,,,,,,82,100,,,85,88.00,88.00
"Zork: Der Großinquisitor","https://www.kultboy.com/testbericht-uebersicht/6904/",68,,,,,,,,,,82,76,,68,,73.50,73.50
"Worms Reinforcements","https://www.kultboy.com/testbericht-uebersicht/7807/",82,,,,,,,,,,82,60,,,,74.67,74.67
"Der Trainer","https://www.kultboy.com/testbericht-uebersicht/4002/",67,,,80,,,,,,,82,61,,67,,71.40,71.40
"In Extremis","https://www.kultboy.com/testbericht-uebersicht/4929/",82,,,,,,,,,,82,44,,48,,64.00,64.00
"Team Apache","https://www.kultboy.com/testbericht-uebersicht/8113/",82,,,,,,,,,,82,,,,,82.00,
"PC-Rallye - Around the World","https://www.kultboy.com/testbericht-uebersicht/9025/",81,,,,,,,,,,81,,,,,81.00,
"The Sims","https://www.kultboy.com/testbericht-uebersicht/9038/",80,,,,,,,,,,82,80,,,,80.67,80.67
"B-17 Flying Fortress","https://www.kultboy.com/testbericht-uebersicht/2291/",70,,,70,75,,,,,,82,,,59,,71.20,71.20
"Unnatural Selection","https://www.kultboy.com/testbericht-uebersicht/4216/",82,,,,,,,,,,82,49,,59,,68.00,68.00
"Wargasm","https://www.kultboy.com/testbericht-uebersicht/8982/",76,,,,,,,,,,82,,,76,,78.00,78.00
"Triple Play 97","https://www.kultboy.com/testbericht-uebersicht/9494/",82,,,,,,,,,,82,,,,,82.00,
"Project I.G.I","https://www.kultboy.com/testbericht-uebersicht/9112/",82,,,,,,,,,,82,61,,,,75.00,75.00
"Gabriel Knight 3: Blut der Heiligen, Blut der Verdammten","https://www.kultboy.com/testbericht-uebersicht/5541/",80,,,,,,,,,,82,80,,,75,80.67,80.67
"Enemy Engaged: Apache/Havoc","https://www.kultboy.com/testbericht-uebersicht/9977/",73,,,,,,,,,,82,73,,,,76.00,76.00
"The Aquatic Games: Starring James Pond and the Aquabats","https://www.kultboy.com/testbericht-uebersicht/1670/",75,,81,81,75,,,,,,,,82,75,62,78.17,78.17
"Sleepwalker","https://www.kultboy.com/testbericht-uebersicht/805/",70,,,70,83,,,,,,74,36,82,39,,64.86,64.86
"Head Coach V3","https://www.kultboy.com/testbericht-uebersicht/7275/",80,,,,,,,,,,,,80,,,80.00,
"Ishar 2: Messengers of Doom","https://www.kultboy.com/testbericht-uebersicht/923/",72,,,72,83,,,,,77,77,61,82,54,,72.25,72.25
"Borrowed Time","https://www.kultboy.com/testbericht-uebersicht/555/",82,,,,,82,,,,,,,,,,82.00,
"Ikari Warriors","https://www.kultboy.com/testbericht-uebersicht/930/",70,,,,100,82,,,,,,,,50,74,75.50,75.50
"Starstrike II","https://www.kultboy.com/testbericht-uebersicht/1612/",82,,,,,82,,,,,,,,,,82.00,
"Batman","https://www.kultboy.com/testbericht-uebersicht/1645/",82,,,,100,82,,,,,,,,,,88.00,88.00
"Delta","https://www.kultboy.com/testbericht-uebersicht/1702/",82,,,,,82,,,,,,,,,75,82.00,
"Bobby Bearing","https://www.kultboy.com/testbericht-uebersicht/1729/",82,,,,,82,,,,,,,,,,82.00,
"Soccer 86","https://www.kultboy.com/testbericht-uebersicht/3330/",82,,,,,82,,,,,,,,,,82.00,
"Championship Wrestling","https://www.kultboy.com/testbericht-uebersicht/1218/",82,,,,75,82,,,,,,,,,,79.67,79.67
"Balance Of Power: Geopolitics In The Nuclear Age","https://www.kultboy.com/testbericht-uebersicht/3669/",82,,,,,82,,,,,,,,,,82.00,
"Zynaps","https://www.kultboy.com/testbericht-uebersicht/1856/",72,,,,75,82,,,,,,,,52,60,70.25,70.25
"Outlaws","https://www.kultboy.com/testbericht-uebersicht/4664/",78,,,,,,,,,82,78,60,,54,85,70.40,70.40
"Command & Conquer: Alarmstufe Rot 2 - Yuris Rache","https://www.kultboy.com/testbericht-uebersicht/8767/",82,,,,,,,,,82,,,,,,82.00,
"Trump Castle 3","https://www.kultboy.com/testbericht-uebersicht/9372/",82,,,,,,,,,82,,,,,,82.00,
"Diablo: Hellfire","https://www.kultboy.com/testbericht-uebersicht/2420/",74,,,,,,,,,82,,74,,75,72,76.25,76.25
"Netstorm: Islands at War","https://www.kultboy.com/testbericht-uebersicht/8640/",69,,,,,,,,,82,,69,,,,73.33,73.33
"The Terminator: Skynet","https://www.kultboy.com/testbericht-uebersicht/6389/",74,,,,,,,,,82,,,,74,,76.67,76.67
"Etherlords","https://www.kultboy.com/testbericht-uebersicht/5164/",82,,,,,,,,,82,,,,,,82.00,
"Lode Runner: The Legend Returns","https://www.kultboy.com/testbericht-uebersicht/1715/",65,,,,,,,,,82,72,79,,65,,72.60,72.60
"XIII","https://www.kultboy.com/testbericht-uebersicht/5347/",82,,,,,,,,,82,,,,,,82.00,
"Need for Speed: Hot Pursuit 2","https://www.kultboy.com/testbericht-uebersicht/5381/",82,,,,,,,,,82,,,,,,82.00,
"Tropico 2: Die Pirateninsel","https://www.kultboy.com/testbericht-uebersicht/5413/",82,,,,,,,,,82,,,,,,82.00,
"Rally Trophy","https://www.kultboy.com/testbericht-uebersicht/5427/",82,,,,,,,,,82,,,,,,82.00,
"Armies of Exigo","https://www.kultboy.com/testbericht-uebersicht/5461/",82,,,,,,,,,82,,,,,,82.00,
"Total Immersion Racing","https://www.kultboy.com/testbericht-uebersicht/5507/",82,,,,,,,,,82,,,,,,82.00,
"Wasteland","https://www.kultboy.com/testbericht-uebersicht/612/",74,,,78,83,82,,,,,,74,,,91,78.20,78.20
"Beyond Zork: The Coconut of Quendor","https://www.kultboy.com/testbericht-uebersicht/2094/",82,,,,,82,,,,,,,,,,82.00,
"Quedex","https://www.kultboy.com/testbericht-uebersicht/2830/",80,,,59,,82,,,,,,,,80,,75.25,75.25
"Pop'n Twinbee: Rainbow Bell Adventures","https://www.kultboy.com/testbericht-uebersicht/2213/",82,,,,,,,,82,,,,,,,82.00,
"Eternal Champions","https://www.kultboy.com/testbericht-uebersicht/2564/",81,,,,,,,,82,,,,,,,81.50,
"Dungeon Master: Theron's Quest","https://www.kultboy.com/testbericht-uebersicht/3430/",82,,,,,,,,82,,,,,,,82.00,
"Nosferatu (SNES)","https://www.kultboy.com/testbericht-uebersicht/4157/",82,,,,,,,,82,,,,,,,82.00,
"Power Strike II","https://www.kultboy.com/testbericht-uebersicht/4514/",81,,,,75,,,,82,,,,,,,79.33,79.33
"Slam 'n Jam '95","https://www.kultboy.com/testbericht-uebersicht/5622/",82,,,,,,,,82,,,,,,,82.00,
"Super Punch-Out!!","https://www.kultboy.com/testbericht-uebersicht/5625/",80,,,,,,82,,82,,,,,,83,81.33,81.33
"Sonic 3D: Flickies' Island","https://www.kultboy.com/testbericht-uebersicht/5853/",70,,,,,,,,82,,73,100,,,,81.25,81.25
"Savage Reign","https://www.kultboy.com/testbericht-uebersicht/7517/",82,,,,,,,,82,,,,,,,82.00,
"Rapid Racer","https://www.kultboy.com/testbericht-uebersicht/8065/",82,,,,,,,,82,,,,,,,82.00,
"Croc: Legend of the Gobbos","https://www.kultboy.com/testbericht-uebersicht/7537/",75,,,,,,,,82,,75,81,,,,78.25,78.25
"Rally Cross","https://www.kultboy.com/testbericht-uebersicht/8273/",82,,,,,,,,82,,,,,,,82.00,
"Shellshock","https://www.kultboy.com/testbericht-uebersicht/8080/",69,,,,,,,,79,,63,80,,60,,70.20,70.20
"Myst","https://www.kultboy.com/testbericht-uebersicht/454/",71,,,,,,73,,77,,71,73,,60,64,70.83,70.83
"Wario World","https://www.kultboy.com/testbericht-uebersicht/10140/",82,,,,,,82,,,,,,,,,82.00,
"Metal Slug 5","https://www.kultboy.com/testbericht-uebersicht/5267/",82,,,,,,82,,,,,,,,,82.00,
"NHL Hitz 20-02","https://www.kultboy.com/testbericht-uebersicht/5270/",82,,,,,,82,,,,,,,,,82.00,
"WWF No Mercy","https://www.kultboy.com/testbericht-uebersicht/5298/",82,,,,,,82,,,,,,,,,82.00,
"F-Zero: Maximum Velocity","https://www.kultboy.com/testbericht-uebersicht/5388/",82,,,,,,82,,,,,,,,,82.00,
"WipEout Fusion","https://www.kultboy.com/testbericht-uebersicht/5407/",82,,,,,,82,,,,,,,,,82.00,
"V-Rally 3","https://www.kultboy.com/testbericht-uebersicht/5429/",82,,,,,,82,,,,,,,,,82.00,
"American McGee presents Scrapland","https://www.kultboy.com/testbericht-uebersicht/5482/",82,,,,,,82,,,,,,,,,82.00,
"Kelly Slater's Pro Surfer (GBA)","https://www.kultboy.com/testbericht-uebersicht/10222/",82,,,,,,82,,,,,,,,,82.00,
"Metal Slug 4","https://www.kultboy.com/testbericht-uebersicht/10299/",82,,,,,,82,,,,,,,,,82.00,
"Hi-Octane","https://www.kultboy.com/testbericht-uebersicht/1467/",68,,,,,,,,,,77,77,,81,72,75.75,75.75
"A IV Networks: Zug um Zug zum Erfolg","https://www.kultboy.com/testbericht-uebersicht/1631/",67,,,,,,,,,,67,76,,81,,72.75,72.75
"Wolfchild","https://www.kultboy.com/testbericht-uebersicht/402/",65,,,81,75,,,,59,,,,,81,76,72.20,72.20
"Star Control II","https://www.kultboy.com/testbericht-uebersicht/2177/",70,,,,75,,,,,79,76,74,70,81,,75.00,75.00
"Rampart","https://www.kultboy.com/testbericht-uebersicht/731/",70,,77,72,75,,,,,,73,,,58,78,70.83,70.83
"Wing Commander Armada","https://www.kultboy.com/testbericht-uebersicht/1634/",78,,,,,,,,,,59,78,,81,,74.00,74.00
"Afterburner","https://www.kultboy.com/testbericht-uebersicht/2241/",69,,,,33,,,,51,,,,69,7,64,45.80,45.80
"Quest for Glory I: So you want to be a Hero","https://www.kultboy.com/testbericht-uebersicht/723/",80,,,,83,,,,,,,,,80,85,81.00,81.00
"Cyberball: Football in the 21st Century","https://www.kultboy.com/testbericht-uebersicht/3109/",81,,,50,25,,,,,,,,,41,,49.25,49.25
"Shadowrun","https://www.kultboy.com/testbericht-uebersicht/3168/",78,,,,,,,,78,,,,,81,,79.00,79.00
"Final Lap Twin","https://www.kultboy.com/testbericht-uebersicht/3188/",81,,,,,,,,,,,,,81,,81.00,
"Chessmaster 3000","https://www.kultboy.com/testbericht-uebersicht/3842/",80,,,,,,,,,,80,,,81,,80.33,80.33
"Imperialismus: Die hohe Kunst der Weltherrschaft","https://www.kultboy.com/testbericht-uebersicht/4094/",81,,,,,,,,,,,60,,81,,74.00,74.00
"Jetfighter II: Advanced Tactical Fighter","https://www.kultboy.com/testbericht-uebersicht/4148/",81,,,,83,,,,,,,,,81,,81.67,81.67
"Ultimate Race Pro","https://www.kultboy.com/testbericht-uebersicht/4625/",79,,,,,,,,,,,79,,81,,79.67,79.67
"Bonze Adventure","https://www.kultboy.com/testbericht-uebersicht/2577/",76,,,,,,,,,,,,,76,,76.00,
"Dark Colony","https://www.kultboy.com/testbericht-uebersicht/4824/",81,,,,,,,,,,,60,,81,,74.00,74.00
"Arkanoid II: Revenge of Doh","https://www.kultboy.com/testbericht-uebersicht/155/",70,,,,58,74,,,,,,,,70,85,68.00,68.00
"1942: The Pacific Air War","https://www.kultboy.com/testbericht-uebersicht/4924/",79,,,,,,,,,,79,81,,81,,80.00,80.00
"I-War: Rebellion im Universum","https://www.kultboy.com/testbericht-uebersicht/3350/",74,,,,,,,,,,,74,,81,,76.33,76.33
"John Madden Football '92","https://www.kultboy.com/testbericht-uebersicht/1661/",81,,,,75,,,,,,,,,81,,79.00,79.00
"Final Fantasy Adventure","https://www.kultboy.com/testbericht-uebersicht/1146/",80,,,,83,,,,,,,,,81,93,81.33,81.33
"Die Versuchung","https://www.kultboy.com/testbericht-uebersicht/6460/",81,,,,,,,,,,,,,81,,81.00,
"Boxxle","https://www.kultboy.com/testbericht-uebersicht/6327/",80,,,,75,,,,,,,,,81,,78.67,78.67
"Shanghai (Game Boy)","https://www.kultboy.com/testbericht-uebersicht/6536/",81,,,,91,,,,,,,,,81,,84.33,84.33
"Salamander","https://www.kultboy.com/testbericht-uebersicht/910/",72,,,,58,,,,,,,,,72,86,67.33,67.33
"Die Siedler III: Das Geheimnis der Amazonen","https://www.kultboy.com/testbericht-uebersicht/4640/",79,,,,,,,,,,79,,,81,,79.67,79.67
"Gorky 17: Das dunkle Vermächtnis","https://www.kultboy.com/testbericht-uebersicht/7609/",81,,,,,,,,,,,,,81,,81.00,
"Ghouls'n Ghosts","https://www.kultboy.com/testbericht-uebersicht/1311/",64,,,74,41,,,,81,,,,,38,73,59.60,59.60
"Die Siedler III: Mission CD","https://www.kultboy.com/testbericht-uebersicht/9162/",81,,,,,,,,,,,,,81,,81.00,
"Millennium Soldier: Expendable","https://www.kultboy.com/testbericht-uebersicht/7704/",71,,,,,,,,71,,,,,81,,74.33,74.33
"Wages of War","https://www.kultboy.com/testbericht-uebersicht/6562/",81,,,,,,,,,,,40,,81,,67.33,67.33
"Ecstatica II","https://www.kultboy.com/testbericht-uebersicht/1972/",77,,,,,,,,,80,77,80,,81,,79.00,79.00
"Super Tennis Champs","https://www.kultboy.com/testbericht-uebersicht/31/",81,,81,61,,,,,,,,,,,,74.33,74.33
"Brian: The Lion","https://www.kultboy.com/testbericht-uebersicht/412/",76,,81,76,,,,,,,,,,,76,77.67,77.67
"Darkmere: The Nightmare's Begun","https://www.kultboy.com/testbericht-uebersicht/1046/",74,,81,80,,,,,,,,,,74,,77.25,77.25
"X-It","https://www.kultboy.com/testbericht-uebersicht/2098/",72,,81,72,,,,,,,72,,,,,74.25,74.25
"Ryder Cup: Johnnie Walker","https://www.kultboy.com/testbericht-uebersicht/3490/",66,,81,57,,,,,,,59,59,,,,64.40,64.40
"Universe","https://www.kultboy.com/testbericht-uebersicht/571/",65,,81,80,66,,,,,52,74,39,,65,66,65.25,65.25
"Rome AD 92: Der Weg zur Macht","https://www.kultboy.com/testbericht-uebersicht/3581/",71,,81,71,,,,,,,71,,,47,,68.20,68.20
"Flies: Attack on Earth","https://www.kultboy.com/testbericht-uebersicht/3572/",68,,81,68,,,,,,,71,35,,49,,62.00,62.00
"King's Table: The Legend Of Ragnarok","https://www.kultboy.com/testbericht-uebersicht/3477/",68,,72,70,,,,,,,,37,,68,,63.00,63.00
"Burnout (Amiga)","https://www.kultboy.com/testbericht-uebersicht/9668/",81,,81,,,,,,,,,,,,,81.00,
"Leisure Suit Larry: In the Land of the Lounge Lizards","https://www.kultboy.com/testbericht-uebersicht/199/",69,,,81,66,,,,,,69,,,,75,71.25,71.25
"Agony","https://www.kultboy.com/testbericht-uebersicht/418/",81,,,81,50,,,,,,,,,59,64,67.75,67.75
